순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"291","사회과학","아래로부터의 포스트식민주의","8932316643","9788932316642","94100","현암사","로버트 J. C. 영 지음, 김용규 옮김","15,000","13,500","1,500","10%","750점","20130531","418"
"292","사회과학","정세현의 통일토크","8974836106","9788974836108","03340","서해문집","정세현 지음","18,000","16,200","1,800","10%","900점","20130610","201"
"293","사회과학","인문학, 여성을 말하다","8994228675","9788994228679","03300","이숲","미셸 페로 외 지음, 강금희 옮김","18,000","16,200","1,800","10%","900점","20130620","194"
"294","사회과학","하늘을 덮다, 민주노총 성폭력 사건의 진실","899140264X","9788991402645","03330","메이데이","민주노총 김** 성폭력 사건 피해자 지지모임 지음","18,000","16,200","1,800","10%","900점","20130601","298"
"295","사회과학","한국의 레지스탕스","1185035001","9791185035000","03910","생각정원","조한성 지음","16,000","14,400","1,600","10%","800점","20130426","494"
"296","사회과학","이제는 누군가 해야 할 이야기","8965701430","9788965701439","03300","쌤앤파커스","김영란.김두식 지음","15,000","13,500","1,500","10%","750점","20130502","634"
"297","사회과학","노무현의 머릿속","8998147017","9788998147013","03300","두더지","유현 지음","10,000","9,000","1,000","10%","500점","20130405","92"
"298","사회과학","숲 해설 시나리오 115","8989370833","9788989370833","03480","황소걸음","황경택 지음","15,000","13,500","1,500","10%","750점","20130415","2154"
"299","사회과학","국경 없는 괴짜들","8984316687","9788984316683","03810","한겨레출판","신창범 지음","13,000","11,700","1,300","10%","650점","20130304","658"
"300","사회과학","채식의 배신","8960512877","9788960512870","13300","부키","리어 키스 지음, 김희정 옮김","15,000","13,500","1,500","10%","750점","20130222","1317"
"301","사회과학","표창원, 보수의 품격","8993642478","9788993642476","03300","비아북","표창원.구영식 지음","14,000","12,600","1,400","10%","700점","20130222","496"
"302","사회과학","기적의 모험놀이","8997390120","9788997390120","13370","이지스퍼블리싱","방승호 지음","13,000","11,700","1,300","10%","650점","20121224","1753"
"303","사회과학","더 나은 삶을 상상하라","893291575X","9788932915753","03330","플래닛","토니 주트 지음, 김일년 옮김","13,000","11,700","1,300","10%","650점","20120530","302"
"304","사회과학","새로운 100년","8996430595","9788996430599","03300","오마이북","법륜.오연호 지음","15,000","13,500","1,500","10%","750점","20120507","4141"
"305","사회과학","루이 보나파르트의 브뤼메르 18일","8996591726","9788996591726","93920","비르투출판사","칼 마르크스 지음, 최형익 옮김","13,000","11,700","1,300","10%","650점","20120405","1268"
"306","사회과학","어른들은 잘 모르는 아이들의 숨겨진 삶","8963720586","9788963720586","03370","양철북","마이클 톰슨 & 캐서린 오닐 그레이스 & 로렌스 J. 코헨 지음, 김경숙 옮김","15,000","13,500","1,500","10%","750점","20120111","939"
"307","사회과학","제1권력 2","8991503195","9788991503199","03300","프로메테우스","히로세 다카시 지음, 김소연 옮김","22,000","19,800","2,200","10%","1,100점","20111104","445"
"308","사회과학","그로그(GROK) 비폭력대화 NVC카드게임","8996104876","9788996104872","03180","한국NVC출판사","한국NVC센터 지음","28,000","25,200","2,800","10%","1,400점","20111020","2287"
"309","사회과학","상식의 역사","8992307616","9788992307611","03900","부글북스","소피아 로젠펠드 지음, 정명진 옮김","17,000","15,300","1,700","10%","850점","20110910","837"
"310","사회과학","보수는 어떻게 지배하는가","8901114992","9788901114996","03340","웅진지식하우스","앨버트 O. 허시먼 지음, 이근영 옮김","11,000","9,900","1,100","10%","550점","20101122","4322"
"311","사회과학","수업시작 5분을 잡아라","8993879192","9788993879193","13370","테크빌교육(즐거운학교)","허승환 지음","15,000","13,500","1,500","10%","750점","20100528","2400"
"312","사회과학","삼성을 생각한다","8964350502","9788964350508","03320","사회평론","김용철 지음","22,000","19,800","2,200","10%","1,100점","20100129","15163"
"313","사회과학","무기","8983719672","9788983719676","03400","사이언스북스","영국왕립무기박물관, DK <무기> 편집위원회 지음, 정병선, 이민아 옮김, 리처드 홈 감수","50,000","45,000","5,000","10%","2,500점","20091030","670"
"314","사회과학","일차원적 인간","8978000975","9788978000970","03330","한마음사","헤르베르트 마르쿠제 지음, 박병진 옮김","12,000","10,800","1,200","10%","600점","20090930","1820"
"315","사회과학","정치와 비전 2","8990106893","9788990106896","04100","후마니타스","셸던 월린 지음, 강정인 외 옮김","20,000","18,000","2,000","10%","1,000점","20090727","540"
"316","사회과학","세상을 바꾼 예술 작품들","895940134X","9788959401345","03360","시대의창","이유리.임승수 지음","14,500","13,050","1,450","10%","720점","20090304","757"
"317","사회과학","티베트 말하지 못한 진실","8992525346","9788992525343","03900","알마","폴 인그램 지음, 홍성녕 옮김","19,800","17,820","1,980","10%","990점","20080731","243"
"318","사회과학","정치와 비전 1","8990106524","9788990106520","03100","후마니타스","셸던 월린 지음, 공진성 외 옮김","18,000","16,200","1,800","10%","900점","20071215","565"
"319","사회과학","10대와 통하는 정치학","8995833858","9788995833858","43340","철수와영희","고성국 지음, 배인완 그림","10,000","9,000","1,000","10%","500점","20071219","4349"
"320","사회과학","나의 투쟁","8970556818","9788970556819","03160","홍신문화사","아돌프 히틀러 지음, 이명성 옮김","13,000","11,700","1,300","10%","650점","20061210","1652"
"321","사회과학","구도자에게 보낸 편지","8995501480","9788995501481","03840","오래된미래","헨리 데이빗 소로우 지음, 류시화 옮김","12,000","10,800","1,200","10%","600점","20050320","1666"
"322","사회과학","살인자들과의 인터뷰","8955612494","9788955612493","03840","바다출판사","로버트 K. 레슬러 지음, 손명희 외 옮김","12,800","11,520","1,280","10%","640점","20040817","4168"
"323","사회과학","콘스탄티노플 함락","8935651117","9788935651115","03900","한길사","시오노 나나미 지음, 최은석 옮김","14,000","12,600","1,400","10%","700점","20020901","1876"
"324","사회과학","알기 쉬운 전차 이야기","8985578626","9788985578622","03550","멀티매니아호비스트","홍희범 지음","13,000","11,700","1,300","10%","650점","20130802","221"
"325","사회과학","전쟁의 심리학","8952227042","9788952227041","04080","살림","이윤규 지음","4,800","4,320","480","10%","240점","20130719","163"
"326","사회과학","이주 Migration","896291235X","9788962912357","93980","푸른길","마이클 새머스 지음, 박경환 외 옮김","25,000","22,500","2,500","10%","1,250점","20130722","348"
